timestamp,power,error
39:52.2,0.000937,-0.008063
39:53.2,0.000937,-0.008063
39:54.2,0.000937,-0.008063
39:55.2,0.000937,-0.008063
39:56.2,0.000937,-0.008063
39:57.2,0.000937,-0.008063
39:58.3,0.000937,-0.008063
39:59.3,0.000937,-0.008063
40:00.3,0.000937,-0.008063
40:01.3,0.000937,-0.008063
40:02.3,0.000937,-0.008063
40:03.3,0.000937,-0.008063
40:04.4,0.000938,-0.008062
40:05.4,0.000937,-0.008063
40:06.4,0.000937,-0.008063
40:07.4,0.000937,-0.008063
40:08.4,0.000937,-0.008063
40:09.5,0.000938,-0.008062
40:10.5,0.000937,-0.008063
40:11.5,0.000937,-0.008063
40:12.5,0.000937,-0.008063
40:13.5,0.000937,-0.008063
40:14.5,0.000938,-0.008062
40:15.6,0.000937,-0.008063
40:16.6,0.000937,-0.008063
40:17.6,0.000937,-0.008063
40:18.6,0.000937,-0.008063
40:19.6,0.000937,-0.008063
40:20.6,0.000937,-0.008063
40:21.7,0.000937,-0.008063
40:22.7,0.000938,-0.008062
40:23.7,0.000937,-0.008063
40:24.7,0.000938,-0.008062
40:25.7,0.000937,-0.008063
40:26.8,0.000937,-0.008063
40:27.8,0.000938,-0.008062
40:28.8,0.000937,-0.008063
40:29.8,0.000938,-0.008062
40:30.8,0.000938,-0.008062
40:31.9,0.000937,-0.008063
40:32.9,0.000937,-0.008063
40:33.9,0.000938,-0.008062
40:34.9,0.000938,-0.008062
40:35.9,0.000938,-0.008062
40:36.9,0.000937,-0.008063
40:38.0,0.000938,-0.008062
40:39.0,0.000937,-0.008063
40:40.0,0.000938,-0.008062
40:41.0,0.000938,-0.008062
40:42.0,0.000938,-0.008062
40:43.1,0.000938,-0.008062
40:44.1,0.000938,-0.008062
40:45.1,0.000938,-0.008062
40:46.1,0.000938,-0.008062
40:47.1,0.000938,-0.008062
40:48.1,0.000938,-0.008062
40:49.2,0.000937,-0.008063
40:50.2,0.000938,-0.008062
40:51.2,0.000938,-0.008062
40:52.2,0.000938,-0.008062
40:53.2,0.000938,-0.008062
40:54.2,0.000938,-0.008062
40:55.3,0.000938,-0.008062
40:56.3,0.000938,-0.008062
40:57.3,0.000938,-0.008062
40:58.3,0.000938,-0.008062
40:59.3,0.000938,-0.008062
41:00.3,0.000938,-0.008062
41:01.4,0.000938,-0.008062
41:02.4,0.000937,-0.008063
41:03.4,0.000938,-0.008062
41:04.4,0.000938,-0.008062
41:05.5,0.000938,-0.008062
41:06.5,0.000938,-0.008062
41:07.5,0.000938,-0.008062
41:08.5,0.000938,-0.008062
41:09.5,0.000938,-0.008062
41:10.5,0.000938,-0.008062
41:11.6,0.000938,-0.008062
41:12.6,0.000938,-0.008062
41:13.6,0.000938,-0.008062
41:14.6,0.000938,-0.008062
41:15.6,0.000938,-0.008062
41:16.6,0.000938,-0.008062
41:17.6,0.000938,-0.008062
41:18.7,0.000938,-0.008062
41:19.7,0.000938,-0.008062
41:20.7,0.000938,-0.008062
41:21.7,0.000938,-0.008062
41:22.7,0.000938,-0.008062
41:23.7,0.000938,-0.008062
41:24.7,0.000938,-0.008062
41:25.8,0.000938,-0.008062
41:26.8,0.000938,-0.008062
41:27.8,0.000938,-0.008062
41:28.8,0.000938,-0.008062
41:29.8,0.000938,-0.008062
41:30.9,0.000938,-0.008062
41:31.9,0.000938,-0.008062
41:32.9,0.000938,-0.008062
41:33.9,0.000938,-0.008062
41:34.9,0.000938,-0.008062
41:35.9,0.000938,-0.008062
41:37.0,0.000938,-0.008062
41:38.0,0.000938,-0.008062
41:39.0,0.000938,-0.008062
41:40.0,0.000938,-0.008062
41:41.0,0.000938,-0.008062
41:42.0,0.000938,-0.008062
41:43.0,0.000938,-0.008062
41:44.1,0.000938,-0.008062
41:45.1,0.000938,-0.008062
41:46.1,0.000938,-0.008062
41:47.1,0.000938,-0.008062
41:48.1,0.000938,-0.008062
41:49.1,0.000938,-0.008062
41:50.1,0.000938,-0.008062
41:51.2,0.000938,-0.008062
41:52.2,0.000938,-0.008062
41:53.2,0.000938,-0.008062
41:54.2,0.000938,-0.008062
41:55.2,0.000938,-0.008062
41:56.2,0.000938,-0.008062
41:57.2,0.000938,-0.008062
41:58.2,0.000938,-0.008062
41:59.3,0.000938,-0.008062
42:00.3,0.000938,-0.008062
42:01.3,0.000938,-0.008062
42:02.3,0.000938,-0.008062
42:03.3,0.000938,-0.008062
42:04.3,0.000938,-0.008062
42:05.3,0.000938,-0.008062
42:06.3,0.000938,-0.008062
42:07.4,0.000938,-0.008062
42:08.4,0.000938,-0.008062
42:09.4,0.000938,-0.008062
42:10.4,0.000938,-0.008062
42:11.4,0.000938,-0.008062
42:12.4,0.000938,-0.008062
42:13.5,0.000938,-0.008062
42:14.5,0.000938,-0.008062
42:15.5,0.000938,-0.008062
42:16.5,0.000938,-0.008062
42:17.5,0.000938,-0.008062
42:18.5,0.000938,-0.008062
42:19.5,0.000938,-0.008062
42:20.5,0.000938,-0.008062
42:21.6,0.000938,-0.008062
42:22.6,0.000938,-0.008062
42:23.6,0.000938,-0.008062
42:24.6,0.000938,-0.008062
42:25.6,0.000938,-0.008062
42:26.6,0.000938,-0.008062
42:27.6,0.000938,-0.008062
42:28.7,0.000938,-0.008062
42:29.7,0.000938,-0.008062
42:30.7,0.000938,-0.008062
42:31.7,0.000938,-0.008062
42:32.8,0.000938,-0.008062
42:33.8,0.000938,-0.008062
42:34.8,0.000938,-0.008062
42:35.8,0.000938,-0.008062
42:36.8,0.000938,-0.008062
42:37.8,0.000938,-0.008062
42:38.9,0.000938,-0.008062
42:39.9,0.000938,-0.008062
42:40.9,0.000938,-0.008062
42:41.9,0.000938,-0.008062
42:42.9,0.000938,-0.008062
42:43.9,0.000938,-0.008062
42:44.9,0.000938,-0.008062
42:45.9,0.000938,-0.008062
42:46.9,0.000938,-0.008062
42:48.0,0.000938,-0.008062
42:49.0,0.000938,-0.008062
42:50.0,0.000938,-0.008062
42:51.0,0.000938,-0.008062
42:52.0,0.000938,-0.008062
42:53.0,0.000938,-0.008062
42:54.1,0.000938,-0.008062
42:55.1,0.000938,-0.008062
42:56.1,0.000938,-0.008062
42:57.1,0.000938,-0.008062
42:58.1,0.000938,-0.008062
42:59.1,0.000938,-0.008062
43:00.1,0.000938,-0.008062
43:01.2,0.000938,-0.008062
43:02.2,0.000938,-0.008062
43:03.2,0.000938,-0.008062
43:04.2,0.000938,-0.008062
43:05.2,0.000938,-0.008062
43:06.2,0.000938,-0.008062
43:07.3,0.000938,-0.008062
43:08.3,0.000938,-0.008062
43:09.3,0.000938,-0.008062
43:10.3,0.000938,-0.008062
43:11.3,0.000938,-0.008062
43:12.4,0.000938,-0.008062
43:13.4,0.000938,-0.008062
43:14.4,0.000938,-0.008062
43:15.4,0.000938,-0.008062
43:16.4,0.000938,-0.008062
43:17.4,0.000938,-0.008062
43:18.5,0.000938,-0.008062
43:19.5,0.000938,-0.008062
43:20.5,0.000938,-0.008062
43:21.5,0.000938,-0.008062
43:22.5,0.000938,-0.008062
43:23.5,0.000938,-0.008062
43:24.6,0.000938,-0.008062
43:25.6,0.000938,-0.008062
43:26.6,0.000938,-0.008062
43:27.6,0.000938,-0.008062
43:28.6,0.000938,-0.008062
43:29.7,0.000938,-0.008062
43:30.7,0.000938,-0.008062
43:31.7,0.000938,-0.008062
43:32.7,0.000938,-0.008062
43:33.7,0.000938,-0.008062
43:34.7,0.000938,-0.008062
43:35.8,0.000938,-0.008062
43:36.8,0.000938,-0.008062
43:37.8,0.000938,-0.008062
43:38.8,0.000938,-0.008062
43:39.8,0.000938,-0.008062
43:40.8,0.000938,-0.008062
43:41.9,0.000938,-0.008062
43:42.9,0.000938,-0.008062
43:43.9,0.000938,-0.008062
43:44.9,0.000938,-0.008062
43:45.9,0.000938,-0.008062
43:47.0,0.000938,-0.008062
43:48.0,0.000939,-0.008061
43:49.0,0.000938,-0.008062
43:50.0,0.000938,-0.008062
43:51.0,0.000938,-0.008062
43:52.0,0.000938,-0.008062
43:53.1,0.000939,-0.008061
43:54.1,0.000938,-0.008062
43:55.1,0.000939,-0.008061
43:56.1,0.000938,-0.008062
43:57.1,0.000939,-0.008061
43:58.1,0.000938,-0.008062
43:59.1,0.000938,-0.008062
44:00.2,0.000938,-0.008062
44:01.2,0.000938,-0.008062
44:02.2,0.000938,-0.008062
44:03.2,0.000938,-0.008062
44:04.3,0.000939,-0.008061
44:05.3,0.000938,-0.008062
44:06.3,0.000938,-0.008062
44:07.3,0.000938,-0.008062
44:08.3,0.000938,-0.008062
44:09.3,0.000938,-0.008062
44:10.3,0.000939,-0.008061
44:11.3,0.000938,-0.008062
44:12.4,0.000938,-0.008062
44:13.4,0.000938,-0.008062
44:14.4,0.000938,-0.008062
44:15.4,0.000938,-0.008062
44:16.5,0.000938,-0.008062
44:17.5,0.000938,-0.008062
44:18.5,0.000939,-0.008061
44:19.5,0.000939,-0.008061
44:20.5,0.000938,-0.008062
44:21.5,0.000939,-0.008061
44:22.5,0.000944,-0.008056
44:23.6,0.000944,-0.008056
44:24.6,0.000944,-0.008056
44:25.6,0.000938,-0.008062
44:26.6,0.000944,-0.008056
44:27.6,0.000944,-0.008056
44:28.6,0.000944,-0.008056
44:29.7,0.000944,-0.008056
44:30.7,0.000945,-0.008055
44:31.7,0.000944,-0.008056
44:32.7,0.000944,-0.008056
44:33.7,0.000944,-0.008056
44:34.7,0.000944,-0.008056
44:35.8,0.000944,-0.008056
44:36.8,0.000945,-0.008055
44:37.8,0.000944,-0.008056
44:38.8,0.000945,-0.008055
44:39.9,0.000945,-0.008055
44:40.9,0.000945,-0.008055
44:41.9,0.000945,-0.008055
44:42.9,0.000945,-0.008055
44:43.9,0.000944,-0.008056
44:44.9,0.000945,-0.008055
44:45.9,0.000945,-0.008055
44:46.9,0.000945,-0.008055
44:47.9,0.000945,-0.008055
44:49.0,0.000945,-0.008055
44:50.0,0.000945,-0.008055
44:51.0,0.000945,-0.008055
44:52.0,0.000945,-0.008055
44:53.0,0.000945,-0.008055
44:54.1,0.000945,-0.008055
44:55.1,0.000945,-0.008055
44:56.1,0.000945,-0.008055
44:57.1,0.000945,-0.008055
44:58.1,0.000945,-0.008055
44:59.1,0.000945,-0.008055
45:00.1,0.000945,-0.008055
45:01.1,0.000946,-0.008054
45:02.1,0.000946,-0.008054
45:03.1,0.000945,-0.008055
45:04.2,0.000945,-0.008055
45:05.2,0.000945,-0.008055
45:06.2,0.000945,-0.008055
45:07.2,0.000945,-0.008055
45:08.2,0.000945,-0.008055
45:09.3,0.000945,-0.008055
45:10.3,0.000946,-0.008054
45:11.3,0.000946,-0.008054
45:12.3,0.000946,-0.008054
45:13.3,0.000945,-0.008055
45:14.3,0.000946,-0.008054
45:15.4,0.000946,-0.008054
45:16.4,0.000946,-0.008054
45:17.4,0.000946,-0.008054
45:18.4,0.000946,-0.008054
45:19.4,0.000946,-0.008054
45:20.4,0.000946,-0.008054
45:21.5,0.000946,-0.008054
45:22.5,0.000946,-0.008054
45:23.5,0.000946,-0.008054
45:24.5,0.000946,-0.008054
45:25.5,0.000946,-0.008054
45:26.5,0.000946,-0.008054
45:27.6,0.000946,-0.008054
45:28.6,0.000946,-0.008054
45:29.6,0.000946,-0.008054
45:30.6,0.000946,-0.008054
45:31.6,0.000946,-0.008054
45:32.6,0.000946,-0.008054
45:33.7,0.000946,-0.008054
45:34.7,0.000946,-0.008054
45:35.7,0.000946,-0.008054
45:36.7,0.000946,-0.008054
45:37.7,0.000946,-0.008054
45:38.7,0.000946,-0.008054
45:39.7,0.000946,-0.008054
45:40.8,0.000946,-0.008054
45:41.8,0.000946,-0.008054
45:42.8,0.000946,-0.008054
45:43.8,0.000946,-0.008054
45:44.8,0.000946,-0.008054
45:45.9,0.000946,-0.008054
45:46.9,0.000946,-0.008054
45:47.9,0.000946,-0.008054
45:48.9,0.000946,-0.008054
45:49.9,0.000946,-0.008054
45:51.0,0.000946,-0.008054
45:52.0,0.000946,-0.008054
45:53.0,0.000946,-0.008054
45:54.0,0.000946,-0.008054
45:55.0,0.000946,-0.008054
45:56.1,0.000946,-0.008054
45:57.1,0.000946,-0.008054
45:58.1,0.000946,-0.008054
45:59.1,0.000946,-0.008054
46:00.1,0.000946,-0.008054
46:01.1,0.000946,-0.008054
46:02.1,0.000946,-0.008054
46:03.1,0.000946,-0.008054
46:04.2,0.000946,-0.008054
46:05.2,0.000946,-0.008054
46:06.2,0.000946,-0.008054
46:07.2,0.000946,-0.008054
46:08.2,0.000946,-0.008054
46:09.2,0.000946,-0.008054
46:10.3,0.000946,-0.008054
46:11.3,0.000946,-0.008054
46:12.3,0.000946,-0.008054
46:13.3,0.000946,-0.008054
46:14.3,0.000946,-0.008054
46:15.3,0.000946,-0.008054
46:16.3,0.000946,-0.008054
46:17.3,0.000946,-0.008054
46:18.4,0.000946,-0.008054
46:19.4,0.000946,-0.008054
46:20.4,0.000946,-0.008054
46:21.4,0.000946,-0.008054
46:22.4,0.000946,-0.008054
46:23.4,0.000946,-0.008054
46:24.4,0.000946,-0.008054
46:25.5,0.000946,-0.008054
46:26.5,0.000946,-0.008054
46:27.5,0.000946,-0.008054
46:28.5,0.000946,-0.008054
46:29.5,0.000946,-0.008054
46:30.6,0.000946,-0.008054
46:31.6,0.000946,-0.008054
46:32.6,0.000946,-0.008054
46:33.6,0.000946,-0.008054
46:34.6,0.000946,-0.008054
46:35.6,0.000946,-0.008054
46:36.7,0.000946,-0.008054
46:37.7,0.000946,-0.008054
46:38.7,0.000946,-0.008054
46:39.7,0.000946,-0.008054
46:40.7,0.000946,-0.008054
46:41.7,0.000946,-0.008054
46:42.7,0.000946,-0.008054
46:43.7,0.000946,-0.008054
46:44.8,0.000945,-0.008055
46:45.8,0.000946,-0.008054
46:46.8,0.000946,-0.008054
46:47.8,0.000946,-0.008054
46:48.8,0.000946,-0.008054
46:49.9,0.000946,-0.008054
46:50.9,0.000946,-0.008054
46:51.9,0.000946,-0.008054
46:52.9,0.000946,-0.008054
46:53.9,0.000946,-0.008054
46:54.9,0.000946,-0.008054
46:56.0,0.000945,-0.008055
46:57.0,0.000945,-0.008055
46:58.0,0.000946,-0.008054
46:59.0,0.000946,-0.008054
47:00.0,0.000945,-0.008055
47:01.0,0.000945,-0.008055
47:02.0,0.000946,-0.008054
47:03.1,0.000945,-0.008055
47:04.1,0.000945,-0.008055
47:05.1,0.000945,-0.008055
47:06.1,0.000946,-0.008054
47:07.1,0.000946,-0.008054
47:08.1,0.000945,-0.008055
47:09.1,0.000946,-0.008054
47:10.1,0.000946,-0.008054
47:11.1,0.000945,-0.008055
47:12.1,0.000946,-0.008054
47:13.2,0.000945,-0.008055
47:14.2,0.000946,-0.008054
47:15.2,0.000946,-0.008054
47:16.2,0.000945,-0.008055
47:17.2,0.000946,-0.008054
47:18.2,0.000946,-0.008054
47:19.2,0.000946,-0.008054
47:20.3,0.000946,-0.008054
47:21.3,0.000946,-0.008054
47:22.3,0.000946,-0.008054
47:23.3,0.000946,-0.008054
47:24.3,0.000946,-0.008054
47:25.3,0.000946,-0.008054
47:26.3,0.000946,-0.008054
47:27.3,0.000946,-0.008054
47:28.4,0.000946,-0.008054
47:29.4,0.000946,-0.008054
47:30.4,0.000946,-0.008054
47:31.4,0.000946,-0.008054
47:32.4,0.000946,-0.008054
47:33.4,0.000946,-0.008054
47:34.5,0.000946,-0.008054
47:35.5,0.000945,-0.008055
47:36.5,0.000946,-0.008054
47:37.5,0.000945,-0.008055
47:38.5,0.000944,-0.008056
47:39.6,0.000943,-0.008057
47:40.6,0.000943,-0.008057
47:41.6,0.000942,-0.008058
47:42.6,0.000942,-0.008058
47:43.6,0.000941,-0.008059
47:44.7,0.00094,-0.00806
47:45.7,0.00094,-0.00806
47:46.7,0.000939,-0.008061
47:47.7,0.000939,-0.008061
47:48.7,0.000939,-0.008061
47:49.8,0.000939,-0.008061
47:50.8,0.000938,-0.008062
47:51.8,0.000938,-0.008062
47:52.8,0.000939,-0.008061
47:53.8,0.000938,-0.008062
47:54.9,0.000938,-0.008062
47:55.9,0.000938,-0.008062
47:56.9,0.000938,-0.008062
47:57.9,0.000937,-0.008063
47:58.9,0.000937,-0.008063
47:59.9,0.000937,-0.008063
48:00.9,0.000937,-0.008063
48:02.0,0.000937,-0.008063
48:03.0,0.000937,-0.008063
48:04.0,0.000937,-0.008063
48:05.0,0.000937,-0.008063
48:06.1,0.000937,-0.008063
48:07.1,0.000936,-0.008064
48:08.1,0.000937,-0.008063
48:09.1,0.000936,-0.008064
48:10.2,0.000937,-0.008063
48:11.2,0.000937,-0.008063
48:12.2,0.000936,-0.008064
48:13.2,0.000936,-0.008064
48:14.2,0.000936,-0.008064
48:15.2,0.000936,-0.008064
48:16.3,0.000936,-0.008064
48:17.3,0.000936,-0.008064
48:18.3,0.000936,-0.008064
48:19.3,0.000936,-0.008064
48:20.3,0.000936,-0.008064
48:21.3,0.000936,-0.008064
48:22.3,0.000936,-0.008064
48:23.3,0.000936,-0.008064
48:24.4,0.000936,-0.008064
48:25.4,0.000936,-0.008064
48:26.4,0.000936,-0.008064
48:27.4,0.000936,-0.008064
48:28.4,0.000936,-0.008064
48:29.4,0.000936,-0.008064
48:30.5,0.000936,-0.008064
48:31.5,0.000936,-0.008064
48:32.5,0.000936,-0.008064
48:33.5,0.000936,-0.008064
48:34.5,0.000936,-0.008064
48:35.5,0.000936,-0.008064
48:36.5,0.000936,-0.008064
48:37.6,0.000936,-0.008064
48:38.6,0.000935,-0.008065
48:39.6,0.000936,-0.008064
48:40.6,0.000936,-0.008064
48:41.6,0.000936,-0.008064
48:42.7,0.000936,-0.008064
48:43.7,0.000936,-0.008064
48:44.7,0.000936,-0.008064
48:45.7,0.000936,-0.008064
48:46.8,0.000935,-0.008065
48:47.8,0.000935,-0.008065
48:48.8,0.000935,-0.008065
48:49.8,0.000936,-0.008064
48:50.8,0.000935,-0.008065
48:51.8,0.000935,-0.008065
48:52.9,0.000936,-0.008064
48:53.9,0.000935,-0.008065
48:54.9,0.000935,-0.008065
48:55.9,0.000935,-0.008065
48:56.9,0.000935,-0.008065
48:57.9,0.000936,-0.008064
48:58.9,0.000935,-0.008065
49:00.0,0.000935,-0.008065
49:01.0,0.000935,-0.008065
49:02.0,0.000935,-0.008065
49:03.0,0.000935,-0.008065
49:04.0,0.000935,-0.008065
49:05.1,0.000935,-0.008065
49:06.1,0.000935,-0.008065
49:07.1,0.000935,-0.008065
49:08.1,0.000935,-0.008065
49:09.1,0.000935,-0.008065
49:10.2,0.000935,-0.008065
49:11.2,0.000935,-0.008065
49:12.2,0.000935,-0.008065
49:13.2,0.000935,-0.008065
49:14.2,0.000935,-0.008065
49:15.2,0.000935,-0.008065
49:16.2,0.000935,-0.008065
49:17.3,0.000935,-0.008065
49:18.3,0.000935,-0.008065
49:19.3,0.000935,-0.008065
49:20.3,0.000935,-0.008065
49:21.3,0.000935,-0.008065
49:22.3,0.000935,-0.008065
49:23.4,0.000935,-0.008065
49:24.4,0.000935,-0.008065
49:25.4,0.000935,-0.008065
49:26.4,0.000935,-0.008065
49:27.4,0.000934,-0.008066
49:28.4,0.000935,-0.008065
49:29.5,0.000934,-0.008066
49:30.5,0.000935,-0.008065
49:31.5,0.000935,-0.008065
49:32.5,0.000935,-0.008065
49:33.5,0.000935,-0.008065
49:34.6,0.000934,-0.008066
49:35.6,0.000935,-0.008065
49:36.6,0.000935,-0.008065
49:37.6,0.000934,-0.008066
49:38.6,0.000934,-0.008066
49:39.6,0.000934,-0.008066
49:40.7,0.000935,-0.008065
49:41.7,0.000935,-0.008065
49:42.7,0.000934,-0.008066
49:43.7,0.000934,-0.008066
49:44.7,0.000934,-0.008066
49:45.7,0.000934,-0.008066
49:46.7,0.000934,-0.008066
49:47.8,0.000934,-0.008066
49:48.8,0.000934,-0.008066
49:49.8,0.000934,-0.008066
49:50.8,0.000934,-0.008066
49:51.8,0.000934,-0.008066
49:52.9,0.000934,-0.008066
49:53.9,0.000934,-0.008066
49:54.9,0.000934,-0.008066
49:55.9,0.000934,-0.008066
49:57.0,0.000934,-0.008066
49:58.0,0.000934,-0.008066
49:59.0,0.000934,-0.008066
50:00.0,0.000934,-0.008066
50:01.0,0.000934,-0.008066
50:02.1,0.000934,-0.008066
50:03.1,0.000934,-0.008066
50:04.1,0.000934,-0.008066
50:05.1,0.000934,-0.008066
50:06.1,0.000934,-0.008066
50:07.1,0.000934,-0.008066
50:08.2,0.000934,-0.008066
50:09.2,0.000934,-0.008066
50:10.2,0.000934,-0.008066
50:11.2,0.000934,-0.008066
50:12.2,0.000934,-0.008066
50:13.3,0.000934,-0.008066
50:14.3,0.000934,-0.008066
50:15.3,0.000934,-0.008066
50:16.3,0.000934,-0.008066
50:17.3,0.000934,-0.008066
50:18.3,0.000934,-0.008066
50:19.3,0.000933,-0.008067
50:20.3,0.000934,-0.008066
50:21.3,0.000934,-0.008066
50:22.4,0.000934,-0.008066
50:23.4,0.000934,-0.008066
50:24.4,0.000934,-0.008066
50:25.4,0.000933,-0.008067
50:26.4,0.000934,-0.008066
50:27.4,0.000934,-0.008066
50:28.4,0.000934,-0.008066
50:29.5,0.000934,-0.008066
50:30.5,0.000933,-0.008067
50:31.5,0.000933,-0.008067
50:32.5,0.000933,-0.008067
50:33.5,0.000933,-0.008067
50:34.5,0.000934,-0.008066
50:35.6,0.000933,-0.008067
50:36.6,0.000933,-0.008067
50:37.6,0.000933,-0.008067
50:38.6,0.000933,-0.008067
50:39.6,0.000933,-0.008067
50:40.6,0.000933,-0.008067
50:41.6,0.000933,-0.008067
50:42.7,0.000933,-0.008067
50:43.7,0.000933,-0.008067
50:44.7,0.000933,-0.008067
50:45.7,0.000933,-0.008067
50:46.7,0.000933,-0.008067
50:47.8,0.000933,-0.008067
50:48.8,0.000933,-0.008067
50:49.8,0.000933,-0.008067
50:50.8,0.000933,-0.008067
50:51.8,0.000933,-0.008067
50:52.9,0.000933,-0.008067
50:53.9,0.000933,-0.008067
50:54.9,0.000933,-0.008067
50:55.9,0.000933,-0.008067
50:56.9,0.000933,-0.008067
50:57.9,0.000933,-0.008067
50:59.0,0.000933,-0.008067
51:00.0,0.000933,-0.008067
51:01.0,0.000933,-0.008067
51:02.0,0.000933,-0.008067
51:03.0,0.000933,-0.008067
51:04.0,0.000933,-0.008067
51:05.0,0.000933,-0.008067
51:06.1,0.000933,-0.008067
51:07.1,0.000933,-0.008067
51:08.1,0.000933,-0.008067
51:09.1,0.000933,-0.008067
51:10.1,0.000933,-0.008067
51:11.2,0.000933,-0.008067
51:12.2,0.000933,-0.008067
51:13.2,0.000933,-0.008067
51:14.2,0.000933,-0.008067
51:15.3,0.000933,-0.008067
51:16.3,0.000933,-0.008067
51:17.3,0.000932,-0.008068
51:18.3,0.000933,-0.008067
51:19.3,0.000932,-0.008068
51:20.3,0.000933,-0.008067
51:21.4,0.000932,-0.008068
51:22.4,0.000932,-0.008068
51:23.4,0.000932,-0.008068
51:24.4,0.000932,-0.008068
51:25.4,0.000932,-0.008068
51:26.4,0.000932,-0.008068
51:27.4,0.000932,-0.008068
51:28.4,0.000932,-0.008068
51:29.4,0.000932,-0.008068
51:30.5,0.000932,-0.008068
51:31.5,0.000932,-0.008068
51:32.5,0.000932,-0.008068
51:33.5,0.000932,-0.008068
51:34.5,0.000932,-0.008068
51:35.5,0.000932,-0.008068
51:36.5,0.000932,-0.008068
51:37.6,0.000932,-0.008068
51:38.6,0.000932,-0.008068
51:39.6,0.000932,-0.008068
51:40.6,0.000932,-0.008068
51:41.6,0.000932,-0.008068
51:42.6,0.000932,-0.008068
51:43.7,0.000932,-0.008068
51:44.7,0.000932,-0.008068
51:45.7,0.000932,-0.008068
51:46.7,0.000932,-0.008068
51:47.7,0.000932,-0.008068
51:48.7,0.000932,-0.008068
51:49.8,0.000932,-0.008068
51:50.8,0.000932,-0.008068
51:51.8,0.000932,-0.008068
51:52.8,0.000932,-0.008068
51:53.8,0.000932,-0.008068
51:54.8,0.000932,-0.008068
51:55.9,0.000932,-0.008068
51:56.9,0.000932,-0.008068
51:57.9,0.000932,-0.008068
51:58.9,0.000932,-0.008068
51:59.9,0.000932,-0.008068
52:00.9,0.000932,-0.008068
52:01.9,0.000932,-0.008068
52:03.0,0.000932,-0.008068
52:04.0,0.000932,-0.008068
52:05.0,0.000932,-0.008068
52:06.0,0.000932,-0.008068
52:07.0,0.000932,-0.008068
52:08.0,0.000932,-0.008068
52:09.0,0.000932,-0.008068
52:10.1,0.000932,-0.008068
52:11.1,0.000932,-0.008068
52:12.1,0.000932,-0.008068
52:13.1,0.000931,-0.008069
52:14.1,0.000931,-0.008069
52:15.1,0.000932,-0.008068
52:16.1,0.000932,-0.008068
52:17.2,0.000931,-0.008069
52:18.2,0.000931,-0.008069
52:19.2,0.000932,-0.008068
52:20.2,0.000932,-0.008068
52:21.3,0.000931,-0.008069
52:22.3,0.000932,-0.008068
52:23.3,0.000932,-0.008068
52:24.3,0.000931,-0.008069
52:25.3,0.000931,-0.008069
52:26.3,0.000932,-0.008068
52:27.3,0.000931,-0.008069
52:28.3,0.000931,-0.008069
52:29.4,0.000931,-0.008069
52:30.4,0.000931,-0.008069
52:31.4,0.000931,-0.008069
52:32.4,0.000931,-0.008069
52:33.4,0.000931,-0.008069
52:34.4,0.000931,-0.008069
52:35.5,0.000931,-0.008069
52:36.5,0.000931,-0.008069
52:37.5,0.000931,-0.008069
52:38.5,0.000931,-0.008069
52:39.5,0.000931,-0.008069
52:40.6,0.000931,-0.008069
52:41.6,0.000931,-0.008069
52:42.6,0.000931,-0.008069
52:43.6,0.000931,-0.008069
52:44.7,0.000931,-0.008069
52:45.7,0.000931,-0.008069
52:46.7,0.000931,-0.008069
52:47.7,0.000931,-0.008069
52:48.7,0.000931,-0.008069
52:49.8,0.000931,-0.008069
52:50.8,0.000931,-0.008069
52:51.8,0.000931,-0.008069
52:52.8,0.000931,-0.008069
52:53.8,0.000931,-0.008069
52:54.8,0.000931,-0.008069
52:55.9,0.000931,-0.008069
52:56.9,0.000931,-0.008069
52:57.9,0.000931,-0.008069
52:58.9,0.000931,-0.008069
52:59.9,0.000931,-0.008069
53:01.0,0.000931,-0.008069
53:02.0,0.000931,-0.008069
53:03.0,0.000931,-0.008069
53:04.0,0.000931,-0.008069
53:05.0,0.000931,-0.008069
53:06.0,0.000931,-0.008069
53:07.1,0.000931,-0.008069
53:08.1,0.000931,-0.008069
53:09.1,0.000931,-0.008069
53:10.1,0.000931,-0.008069
53:11.1,0.000931,-0.008069
53:12.1,0.000931,-0.008069
53:13.2,0.000931,-0.008069
53:14.2,0.000931,-0.008069
53:15.2,0.000931,-0.008069
53:16.2,0.000931,-0.008069
53:17.2,0.000931,-0.008069
53:18.2,0.000931,-0.008069
53:19.3,0.000931,-0.008069
53:20.3,0.000931,-0.008069
53:21.3,0.000931,-0.008069
53:22.3,0.000931,-0.008069
53:23.3,0.000931,-0.008069
53:24.3,0.000931,-0.008069
53:25.4,0.00093,-0.00807
53:26.4,0.000931,-0.008069
53:27.4,0.000931,-0.008069
53:28.4,0.000931,-0.008069
53:29.5,0.000931,-0.008069
53:30.5,0.000931,-0.008069
53:31.5,0.000931,-0.008069
53:32.5,0.000931,-0.008069
53:33.5,0.000931,-0.008069
53:34.6,0.00093,-0.00807
53:35.6,0.00093,-0.00807
53:36.6,0.00093,-0.00807
53:37.6,0.00093,-0.00807
53:38.7,0.00093,-0.00807
53:39.7,0.00093,-0.00807
53:40.7,0.00093,-0.00807
53:41.7,0.000931,-0.008069
53:42.7,0.00093,-0.00807
53:43.7,0.000931,-0.008069
53:44.8,0.000931,-0.008069
53:45.8,0.00093,-0.00807
53:46.8,0.000931,-0.008069
53:47.8,0.00093,-0.00807
